Sci,year,vessel,AreaSwept,Lat,Lon,LAT,LON,Wt
Forage_fish,2016,1,0.146098686,54.9752,-164.9922,54.9752,-164.9922,29.604
Forage_fish,2016,1,0.232959648,55.4782,-164.0111,55.4782,-164.0111,12.84
Forage_fish,2016,1,0.182459546,55.4898,-165.9999,55.4898,-165.9999,8.846
Forage_fish,2016,1,0.229879515,55.9946,-163.0146,55.9946,-163.0146,30.53
Forage_fish,2016,1,0.176699976,56.0077,-164.9583,56.0077,-164.9583,0.934
Forage_fish,2016,1,0.229843072,56.0882,-167.0562,56.0882,-167.0562,2.842
Forage_fish,2016,1,0.231787526,56.472,-162.061,56.472,-162.061,18.716
Forage_fish,2016,1,0.185869867,56.484,-165.9658,56.484,-165.9658,0.46
Forage_fish,2016,1,0.224762929,56.5263,-164.0626,56.5263,-164.0626,14.432
Forage_fish,2016,1,0.189932561,56.5576,-170.0239,56.5576,-170.0239,0.874
Forage_fish,2016,1,0.195067579,56.5646,-167.9556,56.5646,-167.9556,6.932
Forage_fish,2016,1,0.219197224,56.9599,-163.0468,56.9599,-163.0468,61.8739
Forage_fish,2016,1,0.209498984,57.001,-164.9929,57.001,-164.9929,16.374
Forage_fish,2016,1,0.188407636,57.0117,-160.9794,57.0117,-160.9794,22.798
Forage_fish,2016,1,0.217719249,57.0199,-168.955,57.0199,-168.955,13.3286
Forage_fish,2016,1,0.203246728,57.0247,-167.0534,57.0247,-167.0534,38.252
Forage_fish,2016,1,0.227308835,57.4762,-167.98,57.4762,-167.98,33.3568
Forage_fish,2016,1,0.18453788,57.4902,-165.9927,57.4902,-165.9927,84.792
Forage_fish,2016,1,0.231893794,57.5042,-159.9901,57.5042,-159.9901,0
Forage_fish,2016,1,0.233908173,57.508,-161.9808,57.508,-161.9808,5.946
Forage_fish,2016,1,0.168140929,57.5117,-164.0156,57.5117,-164.0156,86.773
Forage_fish,2016,1,0.199107628,57.5433,-170.0613,57.5433,-170.0613,9.263
Forage_fish,2016,1,0.197588398,57.9768,-161.0144,57.9768,-161.0144,10.786
Forage_fish,2016,1,0.198287854,58.005,-171.0263,58.005,-171.0263,3.772
Forage_fish,2016,1,0.199756839,58.0076,-163.0031,58.0076,-163.0031,6.354
Forage_fish,2016,1,0.183698609,58.0141,-169.0475,58.0141,-169.0475,77.4762
Forage_fish,2016,1,0.234487959,58.0144,-164.9639,58.0144,-164.9639,2.256
Forage_fish,2016,1,0.231223826,58.0295,-167.0817,58.0295,-167.0817,71.2665
Forage_fish,2016,1,0.212692318,58.5019,-170.0604,58.5019,-170.0604,0.416
Forage_fish,2016,1,0.227146598,58.5025,-163.9714,58.5025,-163.9714,11.208
Forage_fish,2016,1,0.189424051,58.5069,-168.0016,58.5069,-168.0016,9.0559
Forage_fish,2016,1,0.176722165,58.5258,-172.0422,58.5258,-172.0422,6.6324
Forage_fish,2016,1,0.218331456,58.9977,-171.061,58.9977,-171.061,14.4299
Forage_fish,2016,1,0.196794381,58.9979,-167.0599,58.9979,-167.0599,15.39
Forage_fish,2016,1,0.203513536,59.0439,-168.9969,59.0439,-168.9969,174.5937
Forage_fish,2016,1,0.19104326,59.5113,-170.0527,59.5113,-170.0527,13.7329
Forage_fish,2014,1,0.276668424,55.027,-164.992,55.027,-164.992,1.238
Forage_fish,2014,1,0.195138753,55.064,-165.996,55.064,-165.996,0.056
Forage_fish,2014,1,0.194769813,55.484,-165.957,55.484,-165.957,0.096
Forage_fish,2014,1,0.211682983,55.489,-167.998,55.489,-167.998,0.208
Forage_fish,2014,1,0.201295733,55.497,-163.956,55.497,-163.956,0.788
Forage_fish,2014,1,0.193377821,55.502,-167.017,55.502,-167.017,0
Forage_fish,2014,1,0.22577518,55.507,-164.941,55.507,-164.941,1.11
Forage_fish,2014,1,0.191438576,55.529,-163.009,55.529,-163.009,5.004
Forage_fish,2014,1,0.179101786,55.981,-167.991,55.981,-167.991,0.7
Forage_fish,2014,1,0.173683845,55.982,-169.958,55.982,-169.958,0.696
Forage_fish,2014,1,0.217501035,56,-162.098,56,-162.098,34.3774
Forage_fish,2014,1,0.246925383,56.002,-162.978,56.002,-162.978,12.458
Forage_fish,2014,1,0.297340537,56.004,-164.964,56.004,-164.964,0.928
Forage_fish,2014,1,0.187354109,56.02,-167.023,56.02,-167.023,14.79
Forage_fish,2014,1,0.221795328,56.023,-166.02,56.023,-166.02,2.93
Forage_fish,2014,1,0.225985535,56.027,-169.021,56.027,-169.021,0.18
Forage_fish,2014,1,0.752972956,56.132,-163.997,56.132,-163.997,30.324
Forage_fish,2014,1,0.172418944,56.481,-170.019,56.481,-170.019,0.648
Forage_fish,2014,1,0.191341537,56.489,-163.983,56.489,-163.983,1.814
Forage_fish,2014,1,0.175683015,56.501,-164.994,56.501,-164.994,7.034
Forage_fish,2014,1,0.195345713,56.507,-171.079,56.507,-171.079,1.29
Forage_fish,2014,1,0.207709107,56.512,-167.001,56.512,-167.001,0
Forage_fish,2014,1,0.229638785,56.512,-166.055,56.512,-166.055,18.749
Forage_fish,2014,1,0.193149032,56.513,-171.941,56.513,-171.941,7.46
Forage_fish,2014,1,0.240898185,56.519,-167.989,56.519,-167.989,8.52
Forage_fish,2014,1,0.201657878,56.531,-162.978,56.531,-162.978,215.686
Forage_fish,2014,1,0.25486966,56.532,-169.007,56.532,-169.007,1.194
Forage_fish,2014,1,0.198534468,56.533,-162.001,56.533,-162.001,20.908
Forage_fish,2014,1,0.216232299,56.972,-167.989,56.972,-167.989,4.05
Forage_fish,2014,1,0.215996487,56.977,-164.005,56.977,-164.005,140.545
Forage_fish,2014,1,0.201582627,56.993,-171.957,56.993,-171.957,0
Forage_fish,2014,1,0.195083402,56.993,-171.03,56.993,-171.03,13.5
Forage_fish,2014,1,0.202934911,57.001,-167.038,57.001,-167.038,31.226
Forage_fish,2014,1,0.174428408,57.005,-173.076,57.005,-173.076,1.82
Forage_fish,2014,1,0.243212964,57.005,-164.977,57.005,-164.977,6.17
Forage_fish,2014,1,0.198601586,57.006,-166.019,57.006,-166.019,2.254
Forage_fish,2014,1,0.178537714,57.009,-170.024,57.009,-170.024,44.98
Forage_fish,2014,1,0.204661475,57.017,-162.999,57.017,-162.999,26.13
Forage_fish,2014,1,0.199130505,57.019,-168.978,57.019,-168.978,18.84
Forage_fish,2014,1,0.213411183,57.024,-162.019,57.024,-162.019,9.5421
Forage_fish,2014,1,0.188675939,57.452,-169.967,57.452,-169.967,245.9835
Forage_fish,2014,1,0.179091739,57.456,-171.002,57.456,-171.002,23.46
Forage_fish,2014,1,0.202502929,57.476,-164.003,57.476,-164.003,102.103
Forage_fish,2014,1,0.206774189,57.485,-167.024,57.485,-167.024,69.27
Forage_fish,2014,1,0.202422618,57.485,-165.032,57.485,-165.032,14.2393
Forage_fish,2014,1,0.224130653,57.49,-172.028,57.49,-172.028,0
Forage_fish,2014,1,0.205695136,57.497,-168.988,57.497,-168.988,20.15
Forage_fish,2014,1,0.182366867,57.501,-163.024,57.501,-163.024,28.612
Forage_fish,2014,1,0.202297399,57.511,-167.972,57.511,-167.972,33.2
Forage_fish,2014,1,0.208275055,57.515,-166.036,57.515,-166.036,22.17
Forage_fish,2014,1,0.222295671,57.519,-172.982,57.519,-172.982,19.38
Forage_fish,2014,1,0.182639822,57.524,-161.996,57.524,-161.996,26.7093
Forage_fish,2014,1,0.162939828,57.959,-171.965,57.959,-171.965,6.22
Forage_fish,2014,1,0.229700319,57.991,-165.014,57.991,-165.014,29.762
Forage_fish,2014,1,0.201107561,57.994,-165.997,57.994,-165.997,36.938
Forage_fish,2014,1,0.176701833,58,-171.136,58,-171.136,5.4103
Forage_fish,2014,1,0.239399251,58.006,-167.973,58.006,-167.973,33.01
Forage_fish,2014,1,0.22123313,58.009,-166.991,58.009,-166.991,85.39
Forage_fish,2014,1,0.228735927,58.029,-170.053,58.029,-170.053,23.92
Forage_fish,2014,1,0.231728161,58.03,-169.027,58.03,-169.027,17.44
Forage_fish,2014,1,0.194108243,58.044,-173.034,58.044,-173.034,0.438
Forage_fish,2014,1,0.213344554,58.467,-173.001,58.467,-173.001,0
Forage_fish,2014,1,0.196247377,58.471,-168.977,58.471,-168.977,107.05
Forage_fish,2014,1,0.225920419,58.485,-169.988,58.485,-169.988,11.432
Forage_fish,2014,1,0.180781653,58.493,-170.971,58.493,-170.971,19.39
Forage_fish,2014,1,0.236137313,58.4998,-167.932,58.4998,-167.932,83.569
Forage_fish,2014,1,0.175219106,58.5,-171.995,58.5,-171.995,0.75
Forage_fish,2014,1,0.17171434,58.503,-166.985,58.503,-166.985,44.04
Forage_fish,2014,1,0.230217308,58.975,-170.954,58.975,-170.954,70.55
Forage_fish,2014,1,0.208483162,58.975,-169.987,58.975,-169.987,65.878
Forage_fish,2014,1,0.19197107,58.991,-172.996,58.991,-172.996,0.566
Forage_fish,2014,1,0.202102549,59.029,-169.018,59.029,-169.018,68.49
Forage_fish,2014,1,0.209145509,59.063,-171.974,59.063,-171.974,36.202
Forage_fish,2014,1,0.217887716,59.468,-172.024,59.468,-172.024,77.44
Forage_fish,2014,1,0.215456249,59.499,-169.953,59.499,-169.953,117.66
Forage_fish,2014,1,0.170153278,59.501,-171.003,59.501,-171.003,24.75
Forage_fish,2014,1,0.213327047,59.502,-172.969,59.502,-172.969,126.02
Forage_fish,2012,1,0.141788014,54.9895,-165.9492,54.9895,-165.9492,4.54
Forage_fish,2012,1,0.227310598,54.9994,-165.0469,54.9994,-165.0469,6.729
Forage_fish,2012,1,0.220119243,55.4895,-166.0082,55.4895,-166.0082,13.29
Forage_fish,2012,1,0.175089929,55.4943,-164.0038,55.4943,-164.0038,1.084
Forage_fish,2012,1,0.206915925,55.4945,-166.9468,55.4945,-166.9468,0.142
Forage_fish,2012,1,0.242597439,55.5048,-163.0415,55.5048,-163.0415,0.214
Forage_fish,2012,1,0.232510708,55.5261,-168.0051,55.5261,-168.0051,0.144
Forage_fish,2012,1,0.207812119,55.5448,-165.0012,55.5448,-165.0012,2.88
Forage_fish,2012,1,0.1764053,55.9763,-164.9848,55.9763,-164.9848,0.696
Forage_fish,2012,1,0.220202921,55.9855,-164.059,55.9855,-164.059,2.568
Forage_fish,2012,1,0.188814507,55.9992,-162.008,55.9992,-162.008,0.218
Forage_fish,2012,1,0.205392868,56.0133,-165.9968,56.0133,-165.9968,1.746
Forage_fish,2012,1,0.193666074,56.014,-162.9532,56.014,-162.9532,0.957
Forage_fish,2012,1,0.183380178,56.026,-167.0033,56.026,-167.0033,1.024
Forage_fish,2012,1,0.231276373,56.0298,-167.9965,56.0298,-167.9965,0.136
Forage_fish,2012,1,0.176646273,56.4683,-166.0097,56.4683,-166.0097,0.348
Forage_fish,2012,1,0.18897735,56.4788,-165.0308,56.4788,-165.0308,6.354
Forage_fish,2012,1,0.201645853,56.4868,-168.9853,56.4868,-168.9853,0.712
Forage_fish,2012,1,0.236298895,56.4898,-161.0707,56.4898,-161.0707,0.394
Forage_fish,2012,1,0.213652081,56.4943,-162.0478,56.4943,-162.0478,0.452
Forage_fish,2012,1,0.198565628,56.4958,-163.0257,56.4958,-163.0257,11.233
Forage_fish,2012,1,0.213105099,56.503,-164.0233,56.503,-164.0233,2.876
Forage_fish,2012,1,0.191242815,56.504,-166.9728,56.504,-166.9728,0.218
Forage_fish,2012,1,0.200426639,56.5121,-170.0008,56.5121,-170.0008,0.058
Forage_fish,2012,1,0.198497737,56.5211,-171.0127,56.5211,-171.0127,0.086
Forage_fish,2012,1,0.183241072,56.528,-167.9955,56.528,-167.9955,0.032
Forage_fish,2012,1,0.203846251,56.9627,-168.0003,56.9627,-168.0003,9.352
Forage_fish,2012,1,0.222103664,56.9847,-160.0642,56.9847,-160.0642,1.375
Forage_fish,2012,1,0.204242812,56.9859,-169.0004,56.9859,-169.0004,0.632
Forage_fish,2012,1,0.162133357,56.991,-166.0505,56.991,-166.0505,1.534
Forage_fish,2012,1,0.185062676,56.997,-161.0167,56.997,-161.0167,2.032
Forage_fish,2012,1,0.213463663,56.9975,-165.0001,56.9975,-165.0001,0.01
Forage_fish,2012,1,0.160656812,57.0011,-169.9776,57.0011,-169.9776,0.91
Forage_fish,2012,1,0.213666711,57.0025,-170.9747,57.0025,-170.9747,0.0126
Forage_fish,2012,1,0.188559232,57.0037,-163.0403,57.0037,-163.0403,4.662
Forage_fish,2012,1,0.201419818,57.0043,-162.0117,57.0043,-162.0117,53.396
Forage_fish,2012,1,0.218593496,57.0069,-172.0094,57.0069,-172.0094,0.176
Forage_fish,2012,1,0.175380105,57.0072,-167.0052,57.0072,-167.0052,8.934
Forage_fish,2012,1,0.22912816,57.0333,-164.0582,57.0333,-164.0582,10.32
Forage_fish,2012,1,0.195548326,57.4881,-168.0058,57.4881,-168.0058,7.228
Forage_fish,2012,1,0.167615363,57.4893,-169.0122,57.4893,-169.0122,2.314
Forage_fish,2012,1,0.181038681,57.4998,-171.0011,57.4998,-171.0011,0.638
Forage_fish,2012,1,0.190979219,57.5024,-172.009,57.5024,-172.009,0.322
Forage_fish,2012,1,0.165928396,57.5026,-165.9902,57.5026,-165.9902,0.652
Forage_fish,2012,1,0.166549565,57.5028,-164.0023,57.5028,-164.0023,0.17
Forage_fish,2012,1,0.246357051,57.5103,-163.0217,57.5103,-163.0217,0.048
Forage_fish,2012,1,0.138362525,57.511,-159.9893,57.511,-159.9893,1.071
Forage_fish,2012,1,0.225090874,57.5162,-161.985,57.5162,-161.985,0.35
Forage_fish,2012,1,0.224514782,57.523,-164.9522,57.523,-164.9522,0.044
Forage_fish,2012,1,0.220048047,57.5261,-169.9837,57.5261,-169.9837,0.294
Forage_fish,2012,1,0.230856542,57.5298,-160.9612,57.5298,-160.9612,66.836
Forage_fish,2012,1,0.165995385,57.5487,-166.9997,57.5487,-166.9997,8.959
Forage_fish,2012,1,0.179689737,57.9546,-170.0327,57.9546,-170.0327,1.654
Forage_fish,2012,1,0.191249118,57.9683,-167.018,57.9683,-167.018,2.574
Forage_fish,2012,1,0.212770857,57.979,-165.0173,57.979,-165.0173,1.72
Forage_fish,2012,1,0.180639572,57.9898,-161.997,57.9898,-161.997,0.692
Forage_fish,2012,1,0.1717086,57.9939,-167.9549,57.9939,-167.9549,6.626
Forage_fish,2012,1,0.205640496,57.9948,-161.029,57.9948,-161.029,0.902
Forage_fish,2012,1,0.188614674,57.995,-172.0107,57.995,-172.0107,0.96
Forage_fish,2012,1,0.231353276,57.9962,-162.914,57.9962,-162.914,0.016
Forage_fish,2012,1,0.179540291,58.0043,-160.0304,58.0043,-160.0304,0
Forage_fish,2012,1,0.135910299,58.0062,-168.99,58.0062,-168.99,0.714
Forage_fish,2012,1,0.168226139,58.0112,-166.0258,58.0112,-166.0258,12.229
Forage_fish,2012,1,0.205558444,58.0164,-170.9623,58.0164,-170.9623,1.872
Forage_fish,2012,1,0.220900778,58.017,-163.9521,58.017,-163.9521,19.51
Forage_fish,2012,1,0.216062839,58.4652,-166.9795,58.4652,-166.9795,0.19
Forage_fish,2012,1,0.249514683,58.4945,-164.0522,58.4945,-164.0522,3.324
Forage_fish,2012,1,0.185177225,58.4972,-165.0387,58.4972,-165.0387,0.526
Forage_fish,2012,1,0.186050302,58.4974,-171.0124,58.4974,-171.0124,0.054
Forage_fish,2012,1,0.183430181,58.5028,-172.0184,58.5028,-172.0184,0
Forage_fish,2012,1,0.175210807,58.511,-168.0085,58.511,-168.0085,3.386
Forage_fish,2012,1,0.246203354,58.5153,-170.0104,58.5153,-170.0104,0.12
Forage_fish,2012,1,0.221723998,58.521,-166.022,58.521,-166.022,18.588
Forage_fish,2012,1,0.227017094,58.5263,-169.0069,58.5263,-169.0069,0.21
Forage_fish,2012,1,0.197789527,58.9683,-171.9675,58.9683,-171.9675,0
Forage_fish,2012,1,0.195514929,58.9756,-170.9989,58.9756,-170.9989,1.116
Forage_fish,2012,1,0.206369068,58.9773,-168.9987,58.9773,-168.9987,0.152
Forage_fish,2012,1,0.18695885,58.9847,-165.978,58.9847,-165.978,16.677
Forage_fish,2012,1,0.177676127,59.0042,-166.9925,59.0042,-166.9925,27.191
Forage_fish,2012,1,0.216712383,59.0088,-168.059,59.0088,-168.059,42.104
Forage_fish,2012,1,0.188476306,59.0105,-170.0005,59.0105,-170.0005,1.2
Forage_fish,2012,1,0.17751526,59.4856,-170.004,59.4856,-170.004,1.664
Forage_fish,2012,1,0.176368033,59.4928,-168.9871,59.4928,-168.9871,1.208
Forage_fish,2012,1,0.166283983,59.501,-167.9922,59.501,-167.9922,0.488
Forage_fish,2012,1,0.194738587,59.5053,-171.9981,59.5053,-171.9981,129.61
Forage_fish,2012,1,0.218009227,59.5098,-170.9891,59.5098,-170.9891,0.31
Forage_fish,2011,1,0.109832093,54.9928,-166.0723,54.9928,-166.0723,0.044
Forage_fish,2011,1,0.152834794,55.0007,-165.0122,55.0007,-165.0122,0.343
Forage_fish,2011,1,0.219962878,55.4598,-165.0005,55.4598,-165.0005,0.618
Forage_fish,2011,1,0.25145897,55.4755,-166.0837,55.4755,-166.0837,0.002
Forage_fish,2011,1,0.227066783,55.4973,-163.9895,55.4973,-163.9895,1.741
Forage_fish,2011,1,0.17507139,55.5165,-162.9938,55.5165,-162.9938,38.312
Forage_fish,2011,1,0.203736071,55.5264,-167.066,55.5264,-167.066,0
Forage_fish,2011,1,0.177690044,55.9325,-165.0028,55.9325,-165.0028,0.576
Forage_fish,2011,1,0.195989384,55.9756,-167.0317,55.9756,-167.0317,0.303
Forage_fish,2011,1,0.207417757,56.0052,-165.9963,56.0052,-165.9963,0
Forage_fish,2011,1,0.186536274,56.0062,-162.0167,56.0062,-162.0167,266.998
Forage_fish,2011,1,0.188432348,56.0071,-168.0123,56.0071,-168.0123,0.284
Forage_fish,2011,1,0.199570633,56.0168,-164.0702,56.0168,-164.0702,0.125
Forage_fish,2011,1,0.194028052,56.023,-163.0673,56.023,-163.0673,3.596
Forage_fish,2011,1,0.186240177,56.4447,-169.0397,56.4447,-169.0397,1.504
Forage_fish,2011,1,0.229090484,56.4603,-166.9493,56.4603,-166.9493,0.076
Forage_fish,2011,1,0.218034183,56.4902,-165.0705,56.4902,-165.0705,0.012
Forage_fish,2011,1,0.186935818,56.4942,-167.9847,56.4942,-167.9847,0.474
Forage_fish,2011,1,0.214777821,56.4985,-163.03,56.4985,-163.03,9.421
Forage_fish,2011,1,0.206118501,56.5038,-165.9948,56.5038,-165.9948,1.44
Forage_fish,2011,1,0.165839516,56.5071,-169.9191,56.5071,-169.9191,0.002
Forage_fish,2011,1,0.157671983,56.5078,-161.9688,56.5078,-161.9688,0
Forage_fish,2011,1,0.17224159,56.5133,-164.015,56.5133,-164.015,0
Forage_fish,2011,1,0.169888325,56.9492,-167.0437,56.9492,-167.0437,1.062
Forage_fish,2011,1,0.213323607,56.9752,-165.0327,56.9752,-165.0327,0.929
Forage_fish,2011,1,0.21268144,56.9787,-169.061,56.9787,-169.061,1.492
Forage_fish,2011,1,0.17430075,56.9797,-171.0056,56.9797,-171.0056,0
Forage_fish,2011,1,0.170817382,56.9817,-162.9848,56.9817,-162.9848,52.9
Forage_fish,2011,1,0.202895906,57.0069,-168.0513,57.0069,-168.0513,5.401
Forage_fish,2011,1,0.196232711,57.0078,-165.9817,57.0078,-165.9817,0.136
Forage_fish,2011,1,0.19981797,57.0131,-170.0103,57.0131,-170.0103,0
Forage_fish,2011,1,0.168633515,57.0225,-164.0083,57.0225,-164.0083,0.402
Forage_fish,2011,1,0.25134064,57.034,-161.931,57.034,-161.931,20.846
Forage_fish,2011,1,0.221329406,57.4622,-162.9847,57.4622,-162.9847,22.801
Forage_fish,2011,1,0.286768746,57.4753,-167.9866,57.4753,-167.9866,25.301
Forage_fish,2011,1,0.212736641,57.4793,-164.9657,57.4793,-164.9657,0.503
Forage_fish,2011,1,0.177720763,57.4831,-166.0309,57.4831,-166.0309,8.97
Forage_fish,2011,1,0.212699312,57.4944,-170.9523,57.4944,-170.9523,0.185
Forage_fish,2011,1,0.250469393,57.4952,-168.9685,57.4952,-168.9685,30.45
Forage_fish,2011,1,0.202405452,57.5052,-169.9917,57.5052,-169.9917,0.775
Forage_fish,2011,1,0.220401631,57.5154,-166.9177,57.5154,-166.9177,0.372
Forage_fish,2011,1,0.212607735,57.5233,-161.975,57.5233,-161.975,11.761
Forage_fish,2011,1,0.130404028,57.5273,-164.0337,57.5273,-164.0337,7.052
Forage_fish,2011,1,0.171125071,57.911,-166.8432,57.911,-166.8432,20.15
Forage_fish,2011,1,0.231028077,57.9728,-171.0176,57.9728,-171.0176,0.861
Forage_fish,2011,1,0.230173863,57.9742,-169.0235,57.9742,-169.0235,13.625
Forage_fish,2011,1,0.168775629,57.9817,-163.0007,57.9817,-163.0007,0.182
Forage_fish,2011,1,0.175418648,57.9832,-165.0472,57.9832,-165.0472,0.676
Forage_fish,2011,1,0.186326165,57.9922,-164.053,57.9922,-164.053,3.917
Forage_fish,2011,1,0.207791642,58.0083,-165.9463,58.0083,-165.9463,11.01
Forage_fish,2011,1,0.181642919,58.0088,-169.9691,58.0088,-169.9691,0.149
Forage_fish,2011,1,0.167259061,58.0202,-162.0275,58.0202,-162.0275,0.617
Forage_fish,2011,1,0.233218864,58.4553,-165.0445,58.4553,-165.0445,0.224
Forage_fish,2011,1,0.160688261,58.4567,-163.9657,58.4567,-163.9657,0.336
Forage_fish,2011,1,0.27315968,58.4658,-169.0121,58.4658,-169.0121,8.529
Forage_fish,2011,1,0.198328067,58.4986,-170.0673,58.4986,-170.0673,0.266
Forage_fish,2011,1,0.200373116,58.5055,-162.0582,58.5055,-162.0582,0.01
Forage_fish,2011,1,0.19511449,58.5082,-171.0259,58.5082,-171.0259,1.12
Forage_fish,2011,1,0.162890003,58.5182,-163.005,58.5182,-163.005,1.374
Forage_fish,2011,1,0.224879657,58.9726,-169.9964,58.9726,-169.9964,0.428
Forage_fish,2011,1,0.231509226,58.9854,-169.0062,58.9854,-169.0062,3.984
Forage_fish,2011,1,0.179986975,59.0012,-170.962,59.0012,-170.962,1.092
Forage_fish,2011,1,0.26518003,59.4957,-170.9436,59.4957,-170.9436,2.655
Forage_fish,2011,1,0.224714189,59.4963,-168.9492,59.4963,-168.9492,0.821
Forage_fish,2011,1,0.191887696,59.5052,-169.9618,59.5052,-169.9618,0.293
Forage_fish,2011,1,0.249430103,59.5141,-167.9676,59.5141,-167.9676,10.56
Forage_fish,2011,1,0.237594148,59.5304,-167.0027,59.5304,-167.0027,8.834
Forage_fish,2010,1,0.212959337,54.9467,-164.96,54.9467,-164.96,0.302
Forage_fish,2010,1,0.20148604,54.9937,-165.983,54.9937,-165.983,5.814
Forage_fish,2010,1,0.215562745,55.4747,-163.9388,55.4747,-163.9388,0.535
Forage_fish,2010,1,0.181529589,55.4763,-166.9733,55.4763,-166.9733,0.732
Forage_fish,2010,1,0.203482947,55.4845,-166.0068,55.4845,-166.0068,3.183
Forage_fish,2010,1,0.22748819,55.4915,-165.001,55.4915,-165.001,8.07
Forage_fish,2010,1,0.184691823,55.509,-168.0363,55.509,-168.0363,0.016
Forage_fish,2010,1,0.201490277,55.5163,-163.0337,55.5163,-163.0337,1.66
Forage_fish,2010,1,0.244861435,55.9615,-167.9485,55.9615,-167.9485,0.012
Forage_fish,2010,1,0.2131086,55.9672,-165.9615,55.9672,-165.9615,6.558
Forage_fish,2010,1,0.215278121,55.9763,-163.9663,55.9763,-163.9663,1.318
Forage_fish,2010,1,0.175908217,55.9843,-163.022,55.9843,-163.022,0.474
Forage_fish,2010,1,0.198209972,55.9955,-166.9625,55.9955,-166.9625,1.627
Forage_fish,2010,1,0.210519755,55.9963,-164.9358,55.9963,-164.9358,0.06
Forage_fish,2010,1,0.210371555,56.0077,-162.0677,56.0077,-162.0677,3.321
Forage_fish,2010,1,0.140137581,56.4695,-165.0897,56.4695,-165.0897,0.488
Forage_fish,2010,1,0.230284599,56.4822,-163.0845,56.4822,-163.0845,1.976
Forage_fish,2010,1,0.205689899,56.486,-160.9985,56.486,-160.9985,5.242
Forage_fish,2010,1,0.201940602,56.497,-167.942,56.497,-167.942,0.366
Forage_fish,2010,1,0.203722109,56.4972,-169.0623,56.4972,-169.0623,0.084
Forage_fish,2010,1,0.199758825,56.5042,-166.924,56.5042,-166.924,0.108
Forage_fish,2010,1,0.212892033,56.5058,-163.9887,56.5058,-163.9887,2.008
Forage_fish,2010,1,0.114492887,56.5248,-162.0062,56.5248,-162.0062,5.84
Forage_fish,2010,1,0.200325091,56.5447,-165.9612,56.5447,-165.9612,1.2215
Forage_fish,2010,1,0.061917685,56.9382,-164.1372,56.9382,-164.1372,1.261
Forage_fish,2010,1,0.16479623,56.9823,-167.9843,56.9823,-167.9843,1.505
Forage_fish,2010,1,0.199601556,56.9938,-166.9792,56.9938,-166.9792,0.791
Forage_fish,2010,1,0.227120578,56.9948,-161.0715,56.9948,-161.0715,0.074
Forage_fish,2010,1,0.203174555,56.9967,-161.9735,56.9967,-161.9735,198.964
Forage_fish,2010,1,0.199389852,56.9997,-168.9458,56.9997,-168.9458,1.133
Forage_fish,2010,1,0.066363965,57.0032,-163.019,57.0032,-163.019,1.11083
Forage_fish,2010,1,0.249599823,57.0035,-166.0577,57.0035,-166.0577,1.914
Forage_fish,2010,1,0.172687095,57.0086,-171.0017,57.0086,-171.0017,0
Forage_fish,2010,1,0.231406435,57.0283,-164.9777,57.0283,-164.9777,1.156
Forage_fish,2010,1,0.195463685,57.4725,-163.0188,57.4725,-163.0188,1.064
Forage_fish,2010,1,0.175709417,57.4743,-166.9902,57.4743,-166.9902,6.275
Forage_fish,2010,1,0.215813845,57.4872,-164.0265,57.4872,-164.0265,1.744
Forage_fish,2010,1,0.233301075,57.4942,-167.9328,57.4942,-167.9328,1.174
Forage_fish,2010,1,0.193899371,57.5045,-165.0378,57.5045,-165.0378,0.744
Forage_fish,2010,1,0.182127576,57.5058,-166.0538,57.5058,-166.0538,0.181
Forage_fish,2010,1,0.226237304,57.5065,-162.0263,57.5065,-162.0263,2.072
Forage_fish,2010,1,0.191715014,57.513,-161.0552,57.513,-161.0552,0.238
Forage_fish,2010,1,0.229267167,57.5272,-168.9007,57.5272,-168.9007,4.036
Forage_fish,2010,1,0.219704695,57.9693,-163.0123,57.9693,-163.0123,0.004
Forage_fish,2010,1,0.2232552,57.9832,-165.031,57.9832,-165.031,5.72
Forage_fish,2010,1,0.307763415,57.9832,-164.0355,57.9832,-164.0355,0.008
Forage_fish,2010,1,0.183996579,57.9873,-168.9458,57.9873,-168.9458,20.168
Forage_fish,2010,1,0.223371717,57.9952,-166.9293,57.9952,-166.9293,1.132
Forage_fish,2010,1,0.204097035,57.9998,-167.9387,57.9998,-167.9387,1.124
Forage_fish,2010,1,0.184474528,58.0045,-162.0302,58.0045,-162.0302,0.282
Forage_fish,2010,1,0.173175174,58.0085,-169.9638,58.0085,-169.9638,1.756
Forage_fish,2010,1,0.249482872,58.0092,-161.038,58.0092,-161.038,0
Forage_fish,2010,1,0.183810037,58.0108,-170.958,58.0108,-170.958,0.065
Forage_fish,2010,1,0.208579175,58.018,-166.0322,58.018,-166.0322,0.012
Forage_fish,2010,1,0.203475631,58.4792,-169.0445,58.4792,-169.0445,3.108
Forage_fish,2010,1,0.172849382,58.4795,-167.9833,58.4795,-167.9833,5.762
Forage_fish,2010,1,0.193208687,58.4797,-166.9725,58.4797,-166.9725,2.258
Forage_fish,2010,1,0.209919547,58.4848,-162.0172,58.4848,-162.0172,0.113
Forage_fish,2010,1,0.171310043,58.4902,-164.0183,58.4902,-164.0183,0.019
Forage_fish,2010,1,0.15645851,58.5022,-165.0537,58.5022,-165.0537,38.532
Forage_fish,2010,1,0.20111845,58.5073,-163.0265,58.5073,-163.0265,0.098
